extended link role,definition,prefix,name,label,depth,order,priority,parent,arcrole,systemid
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinancialGuaranteeInsuranceContractsPremiumsReceivableAccretionOfDiscountOnPremiumReceivable,"Financial Guarantee Insurance Contracts, Premiums Receivable, Adjustment, Accretion of Discount on Premium Receivable",1,1.0 ,0,us-gaap:FinancialGuaranteeInsuranceContractsPremiumReceivable,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinancialGuaranteeInsuranceContractsPremiumsReceivableAdjustmentChangeInPeriodOfContract,"Financial Guarantee Insurance Contracts, Premiums Receivable, Increase (Decrease), Change in Period of Contract",1,2.0 ,0,us-gaap:FinancialGuaranteeInsuranceContractsPremiumReceivable,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinancialGuaranteeInsuranceContractsPremiumsReceivableAdjustmentOtherAdjustments,"Financial Guarantee Insurance Contracts, Premiums Receivable, Increase (Decrease), Other Adjustments",1,3.0 ,0,us-gaap:FinancialGuaranteeInsuranceContractsPremiumReceivable,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinancialGuaranteeInsuranceContractsPremiumsReceivablePeriodIncreaseDecrease,"Financial Guarantee Insurance Contracts, Premiums Receivable, Period Increase (Decrease)",1,4.0 ,0,us-gaap:FinancialGuaranteeInsuranceContractsPremiumReceivable,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilitiesSubjectToCompromise,Liabilities Subject to Compromise,0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilitiesSubjectToCompromiseIncreaseDecreaseUnderBankruptcyCourtOrderReclassifications,"Liabilities Subject to Compromise, Increase (Decrease) under Bankruptcy Court Order, Reclassifications",1,1.0 ,0,us-gaap:LiabilitiesSubjectToCompromise,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilitiesSubjectToCompromisePeriodIncreaseDecrease,"Liabilities Subject to Compromise, Period Increase (Decrease)",1,2.0 ,0,us-gaap:LiabilitiesSubjectToCompromise,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsGross,"Liability for Asbestos and Environmental Claims, Gross",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsGrossPeriodIncreaseDecrease,"Liability for Asbestos and Environmental Claims, Gross, Period Increase (Decrease)",1,1.0 ,0,us-gaap:LiabilityForAsbestosAndEnvironmentalClaimsGross,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsNet,"Liability for Asbestos and Environmental Claims, Net",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LiabilityForAsbestosAndEnvironmentalClaimsNetPeriodIncreaseDecrease,"Liability for Asbestos and Environmental Claims, Net, Period Increase (Decrease)",1,1.0 ,0,us-gaap:LiabilityForAsbestosAndEnvironmentalClaimsNet,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansAndLeasesReceivableRelatedParties,"Loans and Leases Receivable, Related Parties",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansAndLeasesReceivableRelatedPartiesAdditions,"Loans and Leases Receivable, Related Parties, Additions",1,1.0 ,0,us-gaap:LoansAndLeasesReceivableRelatedParties,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansAndLeasesReceivableRelatedPartiesProceeds,"Loans and Leases Receivable, Related Parties, Proceeds",1,2.0 ,0,us-gaap:LoansAndLeasesReceivableRelatedParties,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,"Loans and Leases Receivable, Related Parties, Period Increase (Decrease)",1,3.0 ,0,us-gaap:LoansAndLeasesReceivableRelatedParties,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,"Financing Receivable, Held-for-Sale, Not Part of Disposal Group, after Valuation Allowance",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansReceivableHeldForSaleReconciliationToCashFlowAdditionsToHeldForSale,"Financing Receivable, Held-for-Sale, Not Part of Disposal Group, Reconciliation to Cash Flow, Addition to Held-for-Sale",1,1.0 ,0,us-gaap:LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansReceivableHeldForSaleReconciliationToCashFlowDeductionsFromHeldForSale,"Financing Receivable, Held-for-Sale, Not Part of Disposal Group, Reconciliation to Cash Flow, Deduction from Held-for-Sale",1,1.0 ,0,us-gaap:LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LoansReceivableHeldForSaleReconciliationToCashFlowPeriodIncreaseDecrease,"Financing Receivable, Held-for-Sale, Not Part of Disposal Group, Reconciliation to Cash Flow, Period Increase (Decrease)",1,2.0 ,0,us-gaap:LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LossContingencyAccrualAtCarryingValue,Loss Contingency Accrual,0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,"Loss Contingency Accrual, Period Increase (Decrease)",1,1.0 ,0,us-gaap:LossContingencyAccrualAtCarryingValue,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LossContingencyReceivable,"Loss Contingency, Receivable",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LossContingencyRelatedReceivableCarryingValueAdditions,"Loss Contingency, Receivable, Additions",1,1.0 ,0,us-gaap:LossContingencyReceivable,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LossContingencyRelatedReceivableCarryingValuePeriodIncreaseDecrease,"Loss Contingency, Receivable, Period Increase (Decrease)",1,2.0 ,0,us-gaap:LossContingencyReceivable,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MalpracticeLossContingencyAccrualUndiscounted,"Malpractice Loss Contingency, Accrual, Undiscounted",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MalpracticeLossContingencyPeriodIncreaseDecrease,"Malpractice Loss Contingency, Period Increase (Decrease)",1,1.0 ,0,us-gaap:MalpracticeLossContingencyAccrualUndiscounted,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MarketRiskBenefitBeforeReinsuranceAndCumulativeIncreaseDecreaseFromInstrumentSpecificCreditRiskChange,"Market Risk Benefit, before Reinsurance and Cumulative Increase (Decrease) from Instrument-Specific Credit Risk Change",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MarketRiskBenefitPeriodIncreaseDecrease,"Market Risk Benefit, Period Increase (Decrease)",1,1.0 ,0,us-gaap:MarketRiskBenefitBeforeReinsuranceAndCumulativeIncreaseDecreaseFromInstrumentSpecificCreditRiskChange,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstate,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateNewMortgageLoans,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, New Mortgage Loan",1,1.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,srt,MortgageLoansOnRealEstateCollectionsOfPrincipal,,1,1.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateOtherAdditions,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Other Addition",1,2.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateForeclosures,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Foreclosure",1,2.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstatePeriodIncreaseDecrease,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Period Increase (Decrease)",1,3.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateCostOfMortgagesSold,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Cost of Mortgage Sold",1,3.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateAmortizationOfPremium,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Amortization of Premium",1,4.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MortgageLoansOnRealEstateOtherDeductions,"SEC Schedule, 12-29, Real Estate Companies, Investment in Mortgage Loans on Real Estate, Other Deduction",1,5.0 ,0,us-gaap:MortgageLoansOnRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstate,Other Real Estate,0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateAdditions,"Other Real Estate, Additions",1,1.0 ,0,us-gaap:OtherRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateDisposals,"Other Real Estate, Disposals",1,1.0 ,0,us-gaap:OtherRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateImprovements,"Other Real Estate, Improvements",1,2.0 ,0,us-gaap:OtherRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateValuationAdjustments,"Other Real Estate, Valuation Adjustments",1,2.0 ,0,us-gaap:OtherRealEstate,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstatePeriodIncreaseDecrease,"Other Real Estate, Period Increase (Decrease)",1,3.0 ,0,us-gaap:OtherRealEstate,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCovered,"Other Real Estate, Covered",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCoveredAdditions,"Other Real Estate, Covered, Additions",1,1.0 ,0,us-gaap:OtherRealEstateCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCoveredDisposals,"Other Real Estate, Covered, Disposals",1,1.0 ,0,us-gaap:OtherRealEstateCovered,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCoveredImprovements,"Other Real Estate, Covered, Improvements",1,2.0 ,0,us-gaap:OtherRealEstateCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCoveredValuationAdjustments,"Other Real Estate, Covered, Valuation Adjustments",1,2.0 ,0,us-gaap:OtherRealEstateCovered,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateCoveredPeriodIncreaseDecrease,"Other Real Estate, Covered, Period Increase (Decrease)",1,3.0 ,0,us-gaap:OtherRealEstateCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCovered,"Other Real Estate, Non Covered",0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCoveredAdditions,"Other Real Estate, Non Covered, Additions",1,1.0 ,0,us-gaap:OtherRealEstateNonCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCoveredDisposals,"Other Real Estate, Non Covered, Disposals",1,1.0 ,0,us-gaap:OtherRealEstateNonCovered,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCoveredImprovements,"Other Real Estate, Non Covered, Improvements",1,2.0 ,0,us-gaap:OtherRealEstateNonCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCoveredValuationAdjustments,"Other Real Estate, Non Covered, Valuation Adjustments",1,2.0 ,0,us-gaap:OtherRealEstateNonCovered,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherRealEstateNonCoveredPeriodIncreaseDecrease,"Other Real Estate, Non Covered, Period Increase (Decrease)",1,3.0 ,0,us-gaap:OtherRealEstateNonCovered,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapital,Partners' Capital,0,,,,,
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,"Comprehensive Income (Loss), Net of Tax, Including Portion Attributable to Noncontrolling Interest",1,1.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountDistributions,"Partners' Capital Account, Distributions",1,1.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountContributions,"Partners' Capital Account, Contributions",1,2.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,GeneralPartnersCapitalAccountDistributionAmount,"General Partners' Capital Account, Period Distribution Amount",1,2.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountAcquisitions,"Partners' Capital Account, Acquisitions",1,3.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,LimitedPartnersCapitalAccountDistributionAmount,"Limited Partners' Capital Account, Distribution Amount",1,3.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountOptionExercise,"Partners' Capital Account, Option Exercise",1,4.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,IncentiveDistributionDistributionPerYear,"Incentive Distribution, Distribution",1,4.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountUnitBasedCompensation,"Partners' Capital Account, Unit-Based Payment Arrangement, Amount",1,5.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountReturnOfCapital,"Partners' Capital Account, Return of Capital",1,5.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountSaleOfUnits,"Partners' Capital Account, Sale of Units",1,6.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountDeferredCompensation,"Partners' Capital Account, Deferred Compensation",1,6.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountPrivatePlacementOfUnits,"Partners' Capital Account, Private Placement of Units",1,7.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountRedemptions,"Partners' Capital Account, Redemptions",1,7.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PartnersCapitalAccountPublicSaleOfUnits,"Partners' Capital Account, Public Sale of Units",1,8.0 ,0,us-gaap:PartnersCapital,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
